Prev_Gear,Current_Gear,Speed,Acceleration,Brake,Torque
4,4,122.52,128.27,1.6,228.65
4,4,122.62,128.27,1.6,228.66
4,4,122.71,128.27,1.6,228.66
4,4,122.8,128.27,1.6,228.66
4,4,122.9,128.27,1.6,228.67
4,4,122.99,128.27,1.6,228.67
4,4,123.08,128.27,1.6,228.67
4,4,123.18,128.27,1.6,228.67
4,4,123.27,128.27,1.6,228.68
4,4,123.36,128.27,1.6,228.68
4,4,123.45,128.27,1.6,228.68
4,4,123.55,128.27,1.6,228.69
4,4,123.64,128.27,1.6,228.69
4,4,123.73,128.27,1.6,228.69
4,4,123.82,128.27,1.6,228.7
4,4,123.92,128.27,1.6,228.7
4,4,124.01,128.27,1.6,228.7
4,4,124.1,128.27,1.6,228.71
4,4,124.19,128.27,1.6,228.71
4,4,124.28,128.27,1.6,228.71
4,4,124.37,128.27,1.6,228.71
4,4,124.47,128.27,1.6,228.72
4,4,124.56,128.27,1.6,228.72
4,4,124.65,128.27,1.6,228.72
4,4,124.74,128.27,1.6,228.73
4,4,124.83,128.27,1.6,228.73
4,4,124.92,128.27,1.6,228.73
4,4,125.01,128.27,1.6,228.74
4,4,125.1,128.27,1.6,228.74
4,4,125.19,128.27,1.6,228.74
4,4,125.28,128.27,1.6,228.74
4,4,125.38,128.27,1.6,228.75
4,4,125.47,128.27,1.6,228.75
4,4,125.56,128.27,1.6,228.75
4,4,125.65,128.27,1.6,228.76
4,4,125.74,128.27,1.6,228.76
4,4,125.83,128.27,1.6,228.76
4,4,125.92,128.27,1.6,228.76
4,4,126.01,128.27,1.6,228.77
4,4,126.1,128.27,1.6,228.77
4,4,126.18,128.27,1.6,228.77
4,4,126.27,128.27,1.6,228.78
4,4,126.36,128.27,1.6,228.78
4,4,126.45,128.27,1.6,228.78
4,4,126.54,128.27,1.6,228.79
4,4,126.63,128.27,1.6,228.79
4,4,126.72,128.27,1.6,228.79
4,4,126.81,128.27,1.6,228.79
4,4,126.9,128.27,1.6,228.8
4,4,126.99,128.27,1.6,228.8
4,4,127.07,128.27,1.6,228.8
4,4,127.16,128.27,1.6,228.81
4,4,127.25,128.27,1.6,228.81
4,4,127.34,128.27,1.6,228.81
4,4,127.43,128.27,1.6,228.81
4,4,127.52,128.27,1.6,228.82
4,4,127.6,128.27,1.6,228.82
4,4,127.69,128.27,1.6,228.82
4,4,127.78,128.27,1.6,228.83
4,4,127.87,128.27,1.6,228.83
4,4,127.95,128.27,1.6,228.83
4,4,128.04,128.27,1.6,228.83
4,4,128.13,128.27,1.6,228.84
4,4,128.22,128.27,1.6,228.84
4,4,128.3,128.27,1.6,228.84
4,4,128.39,128.27,1.6,228.85
4,4,128.48,128.27,1.6,228.85
4,4,128.56,128.27,1.6,228.85
4,4,128.65,128.27,1.6,228.85
4,4,128.74,128.27,1.6,228.86
4,4,128.82,128.27,1.6,228.86
4,4,128.91,128.27,1.6,228.86
4,4,128.99,128.27,1.6,228.87
4,4,129.08,128.27,1.6,228.87
4,4,129.17,128.27,1.6,228.87
4,4,129.25,128.27,1.6,228.87
4,4,129.34,128.27,1.6,228.88
4,4,129.42,128.27,1.6,228.88
4,4,129.51,128.27,1.6,228.88
4,4,129.51,128.27,1.6,228.88
4,4,129.51,2.36,1.6,217.49
4,4,129.52,2.36,1.6,207.22
4,4,129.52,2.36,1.6,167.83
4,4,129.52,2.36,1.6,85.395
4,4,129.51,2.36,1.6,68.895
4,4,129.46,2.36,1.6,37.511
4,4,129.4,2.36,1.6,24.186
4,4,129.32,2.36,1.6,16.904
4,4,129.25,2.36,1.6,12.386
4,4,129.17,2.36,1.6,9.3611
4,4,129.08,2.36,1.6,7.231
4,4,129,2.36,1.6,5.6759
4,4,128.92,2.36,1.6,4.5085
4,4,128.83,2.36,1.6,3.6143
4,4,128.74,2.36,1.6,2.9186
4,4,128.66,2.36,1.6,2.3708
4,4,128.57,2.36,1.6,1.936
4,4,128.49,2.36,1.6,1.5882
4,4,128.4,2.36,1.6,1.3078
4,4,128.31,2.36,1.6,1.0803
4,4,128.23,2.36,1.6,0.89472
4,4,128.14,2.36,1.6,0.74249
4,4,128.05,2.36,1.6,0.61711
4,4,127.97,2.36,1.6,0.51352
4,4,127.88,2.36,1.6,0.42771
4,4,127.79,2.36,1.6,0.35647
4,4,127.71,2.36,1.6,0.29729
4,4,127.62,2.36,1.6,0.24841
4,4,127.53,2.36,1.6,0.20799
4,4,127.45,2.36,1.6,0.17447
4,4,127.36,2.36,1.6,0.14661
4,4,127.27,2.36,1.6,0.1234
4,4,127.19,2.36,1.6,0.10401
4,4,127.1,2.36,1.6,0.087796
4,4,127.01,2.36,1.6,0.07438
4,4,126.93,2.36,1.6,0.063424
4,4,126.84,2.36,1.6,0.054426
4,4,126.76,2.36,1.6,0.046994
4,4,126.67,2.36,1.6,0.040822
4,4,126.59,2.36,1.6,0.035671
4,4,126.5,2.36,1.6,0.03135
4,4,126.42,2.36,1.6,0.027708
4,4,126.33,2.36,1.6,0.024623
4,4,126.25,2.36,1.6,0.021998
4,4,126.16,2.36,1.6,0.019755
4,4,126.08,2.36,1.6,0.01783
4,4,125.99,2.36,1.6,0.016172
4,4,125.91,2.36,1.6,0.014737
4,4,125.82,2.36,1.6,0.013491
4,4,125.74,2.36,1.6,0.012406
4,4,125.65,2.36,1.6,0.011456
4,4,125.57,2.36,1.6,0.010623
4,4,125.48,2.36,1.6,0.0098898
4,4,125.4,2.36,1.6,0.0092422
4,4,125.32,2.36,1.6,0.0086686
4,4,125.23,2.36,1.6,0.0081593
4,4,125.15,2.36,1.6,0.0077057
4,4,125.06,2.36,1.6,0.0073008
4,4,124.98,2.36,1.6,0.0069384
4,4,124.9,2.36,1.6,0.0066134
4,4,124.81,2.36,1.6,0.0063212
4,4,124.73,2.36,1.6,0.0060581
4,4,124.65,2.36,1.6,0.0058206
4,4,124.56,2.36,1.6,0.0056058
4,4,124.48,2.36,1.6,0.0054113
4,4,124.4,2.36,1.6,0.0052349
4,4,124.31,2.36,1.6,0.0050746
4,4,124.23,2.36,1.6,0.0049288
4,4,124.2,2.36,1.6,0.0048819
4,4,124.17,2.36,1.6,0.0048828
4,4,124.15,2.36,1.6,0.0048849
4,4,124.07,2.36,1.6,0.0048915
4,4,123.98,2.36,1.6,0.0048981
4,4,123.9,2.36,1.6,0.0049047
4,4,123.82,2.36,1.6,0.0049113
4,4,123.74,2.36,1.6,0.0049179
4,4,123.66,2.36,1.6,0.0049245
4,4,123.57,2.36,1.6,0.0049312
4,4,123.49,2.36,1.6,0.0049378
4,4,123.41,2.36,1.6,0.0049445
4,4,123.33,2.36,1.6,0.0049511
4,4,123.25,2.36,1.6,0.0049578
4,4,123.16,2.36,1.6,0.0049644
4,4,123.08,2.36,1.6,0.0049711
4,4,123,2.36,1.6,0.0049778
4,4,122.92,2.36,1.6,0.0049845
4,4,122.84,2.36,1.6,0.0049912
4,4,122.76,2.36,1.6,0.0049979
4,4,122.68,2.36,1.6,0.0050046
4,4,122.6,2.36,1.6,0.0050113
4,4,122.52,2.36,1.6,0.005018
4,4,122.44,2.36,1.6,0.0050247
4,4,122.35,2.36,1.6,0.0050315
4,4,122.27,2.36,1.6,0.0050382
4,4,122.19,2.36,1.6,0.005045
4,4,122.11,2.36,1.6,0.0050517
4,4,122.03,2.36,1.6,0.0050585
4,4,121.95,2.36,1.6,0.0050652
4,4,121.87,2.36,1.6,0.005072
4,4,121.79,2.36,1.6,0.0050788
4,4,121.71,2.36,1.6,0.0050856
4,4,121.63,2.36,1.6,0.0050924
4,4,121.55,2.36,1.6,0.0050992
4,4,121.47,2.36,1.6,0.005106
4,4,121.39,2.36,1.6,0.0051128
4,4,121.32,2.36,1.6,0.0051196
4,4,121.24,2.36,1.6,0.0051264
4,4,121.16,2.36,1.6,0.0051333
4,4,121.08,2.36,1.6,0.0051401
4,4,121,2.36,1.6,0.005147
4,4,120.92,2.36,1.6,0.0051538
4,4,120.84,2.36,1.6,0.0051607
4,4,120.76,2.36,1.6,0.0051676
4,4,120.68,2.36,1.6,0.0051744
4,4,120.61,2.36,1.6,0.0051813
4,4,120.53,2.36,1.6,0.0051882
4,4,120.45,2.36,1.6,0.0051951
4,4,120.37,2.36,1.6,0.005202
4,4,120.29,2.36,1.6,0.0052089
4,4,120.21,2.36,1.6,0.0052158
4,4,120.14,2.36,1.6,0.0052228
4,4,120.06,2.36,1.6,0.0052297
4,4,119.98,2.36,1.6,0.0052366
4,4,119.9,2.36,1.6,0.0052436
4,4,119.82,2.36,1.6,0.0052505
4,4,119.75,2.36,1.6,0.0052575
4,4,119.67,2.36,1.6,0.0052645
4,4,119.59,2.36,1.6,0.0052714
4,4,119.51,2.36,1.6,0.0052784
4,4,119.44,2.36,1.6,0.0052854
4,4,119.36,2.36,1.6,0.0052924
4,4,119.28,2.36,1.6,0.0052994
4,4,119.21,2.36,1.6,0.0053064
4,4,119.13,2.36,1.6,0.0053134
4,4,119.05,2.36,1.6,0.0053205
4,4,118.98,2.36,1.6,0.0053275
4,4,118.9,2.36,1.6,0.0053345
4,4,118.82,2.36,1.6,0.0053416
4,4,118.75,2.36,1.6,0.0053486
4,4,118.67,2.36,1.6,0.0053557
4,4,118.59,2.36,1.6,0.0053628
4,4,118.52,2.36,1.6,0.0053698
4,4,118.44,2.36,1.6,0.0053769
4,4,118.37,2.36,1.6,0.005384
4,4,118.29,2.36,1.6,0.0053911
4,4,118.21,2.36,1.6,0.0053982
4,4,118.14,2.36,1.6,0.0054053
4,4,118.06,2.36,1.6,0.0054124
4,4,117.99,2.36,1.6,0.0054195
4,4,117.91,2.36,1.6,0.0054267
4,4,117.84,2.36,1.6,0.0054338
4,4,117.76,2.36,1.6,0.0054409
4,4,117.68,2.36,1.6,0.0054481
4,4,117.61,2.36,1.6,0.0054553
4,4,117.53,2.36,1.6,0.0054624
4,4,117.46,2.36,1.6,0.0054696
4,4,117.38,2.36,1.6,0.0054768
4,4,117.31,2.36,1.6,0.005484
4,4,117.23,2.36,1.6,0.0054912
4,4,117.16,2.36,1.6,0.0054984
4,4,117.09,2.36,1.6,0.0055056
4,4,117.01,2.36,1.6,0.0055128
4,4,116.94,2.36,1.6,0.00552
4,4,116.86,2.36,1.6,0.0055272
4,4,116.79,2.36,1.6,0.0055345
4,4,116.71,2.36,1.6,0.0055417
4,4,116.64,2.36,1.6,0.005549
4,4,116.57,2.36,1.6,0.0055562
4,4,116.49,2.36,1.6,0.0055635
4,4,116.42,2.36,1.6,0.0055708
4,4,116.34,2.36,1.6,0.0055781
4,4,116.27,2.36,1.6,0.0055853
4,4,116.2,2.36,1.6,0.0055926
4,4,116.12,2.36,1.6,0.0055999
4,4,116.05,2.36,1.6,0.0056073
4,4,115.98,2.36,1.6,0.0056146
4,4,115.9,2.36,1.6,0.0056219
4,4,115.83,2.36,1.6,0.0056292
4,4,115.76,2.36,1.6,0.0056366
4,4,115.68,2.36,1.6,0.0056439
4,4,115.61,2.36,1.6,0.0056513
4,4,115.54,2.36,1.6,0.0056586
4,4,115.46,2.36,1.6,0.005666
4,4,115.39,2.36,1.6,0.0056734
4,4,115.32,2.36,1.6,0.0056808
4,4,115.25,2.36,1.6,0.0056882
4,4,115.17,2.36,1.6,0.0056956
4,4,115.1,2.36,1.6,0.005703
4,4,115.03,2.36,1.6,0.0057104
4,4,114.96,2.36,1.6,0.0057178
4,4,114.89,2.36,1.6,0.0057252
4,4,114.81,2.36,1.6,0.0057327
4,4,114.74,2.36,1.6,0.0057401
4,4,114.67,2.36,1.6,0.0057476
4,4,114.6,2.36,1.6,0.005755
4,4,114.53,2.36,1.6,0.0057625
4,4,114.45,2.36,1.6,0.00577
4,4,114.38,2.36,1.6,0.0057774
4,4,114.31,2.36,1.6,0.0057849
4,4,114.24,2.36,1.6,0.0057924
4,4,114.17,2.36,1.6,0.0057999
4,4,114.1,2.36,1.6,0.0058074
4,4,114.02,2.36,1.6,0.005815
4,4,113.95,2.36,1.6,0.0058225
4,4,113.88,2.36,1.6,0.00583
4,4,113.81,2.36,1.6,0.0058376
4,4,113.74,2.36,1.6,0.0058451
4,4,113.67,2.36,1.6,0.0058527
4,4,113.6,2.36,1.6,0.0058602
4,4,113.53,2.36,1.6,0.0058678
4,4,113.46,2.36,1.6,0.0058754
4,4,113.39,2.36,1.6,0.005883
4,4,113.32,2.36,1.6,0.0058906
4,4,113.25,2.36,1.6,0.0058982
4,4,113.18,2.36,1.6,0.0059058
4,4,113.11,2.36,1.6,0.0059134
4,4,113.04,2.36,1.6,0.005921
4,4,112.96,2.36,1.6,0.0059286
4,4,112.89,2.36,1.6,0.0059363
4,4,112.82,2.36,1.6,0.0059439
4,4,112.76,2.36,1.6,0.0059516
4,4,112.69,2.36,1.6,0.0059592
4,4,112.62,2.36,1.6,0.0059669
4,4,112.55,2.36,1.6,0.0059746
4,4,112.48,2.36,1.6,0.0059823
4,4,112.41,2.36,1.6,0.00599
4,4,112.34,2.36,1.6,0.0059977
4,4,112.27,2.36,1.6,0.0060054
4,4,112.2,2.36,1.6,0.0060131
4,4,112.13,2.36,1.6,0.0060208
4,4,112.06,2.36,1.6,0.0060286
4,4,111.99,2.36,1.6,0.0060363
4,4,111.92,2.36,1.6,0.006044
4,4,111.85,2.36,1.6,0.0060518
4,4,111.78,2.36,1.6,0.0060596
4,4,111.72,2.36,1.6,0.0060673
4,4,111.65,2.36,1.6,0.0060751
4,4,111.58,2.36,1.6,0.0060829
4,4,111.51,2.36,1.6,0.0060907
4,4,111.44,2.36,1.6,0.0060985
4,4,111.37,2.36,1.6,0.0061063
4,4,111.3,2.36,1.6,0.0061141
4,4,111.24,2.36,1.6,0.006122
4,4,111.17,2.36,1.6,0.0061298
4,4,111.1,2.36,1.6,0.0061376
4,4,111.03,2.36,1.6,0.0061455
4,4,110.96,2.36,1.6,0.0061533
4,4,110.9,2.36,1.6,0.0061612
4,4,110.83,2.36,1.6,0.0061691
4,4,110.76,2.36,1.6,0.006177
4,4,110.69,2.36,1.6,0.0061848
4,4,110.62,2.36,1.6,0.0061927
4,4,110.56,2.36,1.6,0.0062006
4,4,110.49,2.36,1.6,0.0062086
4,4,110.42,2.36,1.6,0.0062165
4,4,110.35,2.36,1.6,0.0062244
4,4,110.29,2.36,1.6,0.0062323
4,4,110.22,2.36,1.6,0.0062403
4,4,110.15,2.36,1.6,0.0062482
4,4,110.09,2.36,1.6,0.0062562
4,4,110.02,2.36,1.6,0.0062642
4,4,109.95,2.36,1.6,0.0062721
4,4,109.88,2.36,1.6,0.0062801
4,4,109.82,2.36,1.6,0.0062881
4,4,109.75,2.36,1.6,0.0062961
4,4,109.68,2.36,1.6,0.0063041
4,4,109.62,2.36,1.6,0.0063121
4,4,109.55,2.36,1.6,0.0063202
4,4,109.49,2.36,1.6,0.0063282
4,4,109.42,2.36,1.6,0.0063362
4,4,109.35,2.36,1.6,0.0063443
4,4,109.29,2.36,1.6,0.0063523
4,4,109.22,2.36,1.6,0.0063604
4,4,109.15,2.36,1.6,0.0063685
4,4,109.09,2.36,1.6,0.0063766
4,4,109.02,2.36,1.6,0.0063846
4,4,108.96,2.36,1.6,0.0063927
4,4,108.89,2.36,1.6,0.0064008
4,4,108.82,2.36,1.6,0.006409
4,4,108.76,2.36,1.6,0.0064171
4,4,108.69,2.36,1.6,0.0064252
4,4,108.63,2.36,1.6,0.0064333
4,4,108.56,2.36,1.6,0.0064415
4,4,108.5,2.36,1.6,0.0064496
4,4,108.43,2.36,1.6,0.0064578
4,4,108.37,2.36,1.6,0.006466
4,4,108.3,2.36,1.6,0.0064741
4,4,108.24,2.36,1.6,0.0064823
4,4,108.17,2.36,1.6,0.0064905
4,4,108.1,2.36,1.6,0.0064987
4,4,108.04,2.36,1.6,0.0065069
4,4,107.98,2.36,1.6,0.0065152
4,4,107.91,2.36,1.6,0.0065234
4,4,107.85,2.36,1.6,0.0065316
4,4,107.78,2.36,1.6,0.0065399
4,4,107.72,2.36,1.6,0.0065481
4,4,107.65,2.36,1.6,0.0065564
4,4,107.59,2.36,1.6,0.0065646
4,4,107.52,2.36,1.6,0.0065729
4,4,107.46,2.36,1.6,0.0065812
4,4,107.39,2.36,1.6,0.0065895
4,4,107.33,2.36,1.6,0.0065978
4,4,107.27,2.36,1.6,0.0066061
4,4,107.2,2.36,1.6,0.0066144
4,4,107.14,2.36,1.6,0.0066228
4,4,107.07,2.36,1.6,0.0066311
4,4,107.01,2.36,1.6,0.0066394
4,4,106.95,2.36,1.6,0.0066478
4,4,106.88,2.36,1.6,0.0066561
4,4,106.82,2.36,1.6,0.0066645
4,4,106.75,2.36,1.6,0.0066729
4,4,106.69,2.36,1.6,0.0066813
4,4,106.63,2.36,3.184,0.0066897
4,4,106.56,2.36,3.184,0.0066982
4,4,106.5,2.36,3.184,0.0067066
4,4,106.44,2.36,3.184,0.0067151
4,4,106.37,2.36,3.184,0.0067236
4,4,106.31,2.36,3.184,0.0067321
4,4,106.24,2.36,3.184,0.0067405
4,4,106.18,2.36,3.184,0.0067491
4,4,106.12,2.36,3.184,0.0067576
4,4,106.05,2.36,3.184,0.0067661
4,4,105.99,2.36,3.184,0.0067746
4,4,105.93,2.36,3.184,0.0067831
4,4,105.86,2.36,3.184,0.0067917
4,4,105.8,2.36,3.184,0.0068003
4,4,105.74,2.36,3.184,0.0068088
4,4,105.68,2.36,3.184,0.0068174
4,4,105.61,2.36,3.184,0.006826
4,4,105.55,2.36,3.184,0.0068346
4,4,105.49,2.36,3.184,0.0068432
4,4,105.42,2.36,3.184,0.0068518
4,4,105.36,2.36,3.184,0.0068604
4,4,105.3,2.36,3.184,0.006869
4,4,105.24,2.36,3.184,0.0068776
4,4,105.17,2.36,3.184,0.0068863
4,4,105.11,2.36,3.184,0.0068949
4,4,105.05,2.36,3.184,0.0069036
4,4,104.99,2.36,3.184,0.0069123
4,4,104.92,2.36,3.184,0.0069209
4,4,104.86,2.36,3.184,0.0069296
4,4,104.8,2.36,3.184,0.0069383
4,4,104.74,2.36,3.184,0.006947
4,4,104.68,2.36,3.184,0.0069557
4,4,104.61,2.36,3.184,0.0069644
4,4,104.55,2.36,3.184,0.0069732
4,4,104.49,2.36,3.184,0.0069819
4,4,104.43,2.36,3.184,0.0069907
4,4,104.37,2.36,3.184,0.0069994
4,4,104.31,2.36,3.184,0.0070082
4,4,104.24,2.36,3.184,0.007017
4,4,104.19,2.36,90.241,0.0070252
4,4,104.12,2.36,90.241,0.0070354
4,4,104.1,2.36,90.241,0.0070369
4,4,104.05,2.36,90.241,0.0070447
4,4,104.02,2.36,90.241,0.0070487
4,4,103.94,2.36,90.241,0.0070604
4,4,103.86,2.36,90.241,0.0070722
4,4,103.78,2.36,90.241,0.0070841
4,4,103.7,2.36,90.241,0.0070959
4,4,103.61,2.36,90.241,0.0071077
4,4,103.53,2.36,90.241,0.0071196
4,4,103.45,2.36,90.241,0.0071315
4,4,103.37,2.36,90.241,0.0071434
4,4,103.29,2.36,90.241,0.0071554
4,4,103.21,2.36,90.241,0.0071673
4,4,103.13,2.36,90.241,0.0071793
4,4,103.05,2.36,90.241,0.0071913
4,4,102.97,2.36,90.241,0.0072033
4,4,102.88,2.36,90.241,0.0072154
4,4,102.8,2.36,90.241,0.0072274
4,4,102.72,2.36,90.241,0.0072395
4,4,102.64,2.36,90.241,0.0072516
4,4,102.56,2.36,90.241,0.0072637
4,4,102.48,2.36,90.241,0.0072758
4,4,102.4,2.36,90.241,0.007288
4,4,102.32,2.36,90.241,0.0073002
4,4,102.24,2.36,90.241,0.0073124
4,4,102.16,2.36,90.241,0.0073246
4,4,102.08,2.36,90.241,0.0073369
4,4,102,2.36,90.241,0.0073491
4,4,101.92,2.36,90.241,0.0073614
4,4,101.84,2.36,90.241,0.0073737
4,4,101.76,2.36,90.241,0.007386
4,4,101.68,2.36,90.241,0.0073984
4,4,101.6,2.36,90.241,0.0074107
4,4,101.52,2.36,90.241,0.0074231
4,4,101.44,2.36,90.241,0.0074355
4,4,101.36,2.36,90.241,0.007448
4,4,101.29,2.36,90.241,0.0074604
4,4,101.21,2.36,90.241,0.0074729
4,4,101.13,2.36,90.241,0.0074854
4,4,101.05,2.36,90.241,0.0074979
4,4,100.97,2.36,90.241,0.0075105
4,4,100.89,2.36,90.241,0.007523
4,4,100.81,2.36,90.241,0.0075356
4,4,100.73,2.36,90.241,0.0075482
4,4,100.65,2.36,90.241,0.0075608
4,4,100.58,2.36,90.241,0.0075735
4,4,100.5,2.36,90.241,0.0075861
4,4,100.42,2.36,90.241,0.0075988
4,4,100.34,2.36,90.241,0.0076115
4,4,100.26,2.36,90.241,0.0076243
4,4,100.18,2.36,90.241,0.007637
4,4,100.11,2.36,90.241,0.0076498
4,4,100.03,2.36,90.241,0.0076626
4,4,99.95,2.36,90.241,0.0076754
4,4,99.872,2.36,90.241,0.0076883
4,4,99.794,2.36,90.241,0.0077011
4,4,99.716,2.36,90.241,0.007714
4,4,99.639,2.36,90.241,0.0077269
4,4,99.561,2.36,90.241,0.0077399
4,4,99.484,2.36,90.241,0.0077528
4,4,99.406,2.36,90.241,0.0077658
4,4,99.329,2.36,90.241,0.0077788
4,4,99.251,2.36,90.241,0.0077918
4,4,99.174,2.36,90.241,0.0078049
4,4,99.097,2.36,90.241,0.0078179
4,4,99.02,2.36,90.241,0.007831
4,4,98.943,2.36,90.241,0.0078441
4,4,98.866,2.36,90.241,0.0078573
4,4,98.789,2.36,90.241,0.0078704
4,4,98.712,2.36,90.241,0.0078836
4,4,98.635,2.36,90.241,0.0078968
4,4,98.559,2.36,90.241,0.00791
4,4,98.482,2.36,90.241,0.0079233
4,4,98.406,2.36,90.241,0.0079366
4,4,98.329,2.36,90.241,0.0079499
4,4,98.253,2.36,90.241,0.0079632
4,4,98.177,2.36,90.241,0.0079765
4,4,98.1,2.36,90.241,0.0079899
4,4,98.024,2.36,90.241,0.0080033
4,4,97.948,2.36,90.241,0.0080167
4,4,97.872,2.36,90.241,0.0080301
4,4,97.796,2.36,90.241,0.0080436
4,4,97.72,2.36,90.241,0.008057
4,4,97.644,2.36,90.241,0.0080706
4,4,97.569,2.36,90.241,0.0080841
4,4,97.493,2.36,90.241,0.0080976
4,4,97.417,2.36,90.241,0.0081112
4,4,97.342,2.36,90.241,0.0081248
4,4,97.266,2.36,90.241,0.0081384
4,4,97.191,2.36,90.241,0.0081521
4,4,97.116,2.36,90.241,0.0081657
4,4,97.04,2.36,90.241,0.0081794
4,4,96.965,2.36,90.241,0.0081932
4,4,96.89,2.36,90.241,0.0082069
4,4,96.815,2.36,90.241,0.0082207
4,4,96.74,2.36,90.241,0.0082345
4,4,96.665,2.36,90.241,0.0082483
4,4,96.59,2.36,90.241,0.0082621
4,4,96.515,2.36,90.241,0.008276
4,4,96.441,2.36,90.241,0.0082899
4,4,96.366,2.36,90.241,0.0083038
4,4,96.292,2.36,90.241,0.0083177
4,4,96.217,2.36,90.241,0.0083317
4,4,96.143,2.36,90.241,0.0083457
4,4,96.068,2.36,90.241,0.0083597
4,4,95.994,2.36,90.241,0.0083737
4,4,95.92,2.36,90.241,0.0083878
4,4,95.846,2.36,90.241,0.0084018
4,4,95.771,2.36,90.241,0.008416
4,4,95.697,2.36,90.241,0.0084301
4,4,95.623,2.36,90.241,0.0084442
4,4,95.55,2.36,90.241,0.0084584
4,4,95.476,2.36,90.241,0.0084726
4,4,95.402,2.36,90.241,0.0084869
4,4,95.328,2.36,90.241,0.0085011
4,4,95.255,2.36,90.241,0.0085154
4,4,95.181,2.36,90.241,0.0085297
4,4,95.108,2.36,90.241,0.0085441
4,4,95.034,2.36,90.241,0.0085584
4,4,94.961,2.36,90.241,0.0085728
4,4,94.887,2.36,90.241,0.0085872
4,4,94.814,2.36,90.241,0.0086017
4,4,94.741,2.36,90.241,0.0086161
4,4,94.668,2.36,90.241,0.0086306
4,4,94.595,2.36,90.241,0.0086451
4,4,94.522,2.36,90.241,0.0086597
4,4,94.449,2.36,90.241,0.0086742
4,4,94.376,2.36,90.241,0.0086888
4,4,94.303,2.36,90.241,0.0087034
4,4,94.231,2.36,90.241,0.0087181
4,4,94.158,2.36,90.241,0.0087328
4,4,94.085,2.36,90.241,0.0087475
4,4,94.013,2.36,90.241,0.0087622
4,4,93.94,2.36,90.241,0.0087769
4,4,93.868,2.36,90.241,0.0087917
4,4,93.796,2.36,90.241,0.0088065
4,4,93.723,2.36,90.241,0.0088213
4,4,93.651,2.36,90.241,0.0088362
4,4,93.579,2.36,90.241,0.0088511
4,4,93.507,2.36,90.241,0.008866
4,4,93.435,2.36,90.241,0.0088809
4,4,93.363,2.36,90.241,0.0088959
4,4,93.291,2.36,90.241,0.0089108
4,4,93.219,2.36,90.241,0.0089259
4,4,93.148,2.36,90.241,0.0089409
4,4,93.076,2.36,90.241,0.008956
4,4,93.004,2.36,90.241,0.0089711
4,4,92.933,2.36,90.241,0.0089862
4,4,92.861,2.36,90.241,0.0090013
4,4,92.79,2.36,90.241,0.0090165
4,4,92.718,2.36,90.241,0.0090317
4,4,92.647,2.36,90.241,0.009047
4,4,92.576,2.36,90.241,0.0090622
4,4,92.505,2.36,90.241,0.0090775
4,4,92.433,2.36,90.241,0.0090928
4,4,92.362,2.36,90.241,0.0091082
4,4,92.291,2.36,90.241,0.0091235
4,4,92.22,2.36,90.241,0.0091389
4,4,92.149,2.36,90.241,0.0091543
4,4,92.079,2.36,90.241,0.0091698
4,4,92.008,2.36,90.241,0.0091853
4,4,91.937,2.36,90.241,0.0092008
4,4,91.867,2.36,90.241,0.0092163
4,4,91.796,2.36,90.241,0.0092319
4,4,91.725,2.36,90.241,0.0092475
4,4,91.655,2.36,90.241,0.0092631
4,4,91.585,2.36,90.241,0.0092787
4,4,91.514,2.36,90.241,0.0092944
4,4,91.444,2.36,90.241,0.0093101
4,4,91.374,2.36,90.241,0.0093259
4,4,91.304,2.36,90.241,0.0093416
4,4,91.234,2.36,90.241,0.0093574
4,4,91.164,2.36,90.241,0.0093732
4,4,91.094,2.36,90.241,0.0093891
4,4,91.024,2.36,90.241,0.009405
4,4,90.954,2.36,90.241,0.0094209
4,4,90.884,2.36,90.241,0.0094368
4,4,90.814,2.36,90.241,0.0094528
4,4,90.745,2.36,90.241,0.0094688
4,4,90.675,2.36,90.241,0.0094848
4,4,90.605,2.36,90.241,0.0095008
4,4,90.536,2.36,90.241,0.0095169
4,4,90.467,2.36,90.241,0.009533
4,4,90.397,2.36,90.241,0.0095492
4,4,90.328,2.36,90.241,0.0095653
4,4,90.259,2.36,90.241,0.0095815
4,4,90.189,2.36,90.241,0.0095978
4,4,90.12,2.36,90.241,0.009614
4,4,90.051,2.36,90.241,0.0096303
4,4,89.982,2.36,90.241,0.0096466
4,4,89.913,2.36,90.241,0.009663
4,4,89.844,2.36,90.241,0.0096794
4,4,89.775,2.36,90.241,0.0096958
4,4,89.707,2.36,90.241,0.0097122
4,4,89.638,2.36,90.241,0.0097287
4,4,89.569,2.36,90.241,0.0097452
4,4,89.501,2.36,90.241,0.0097617
4,4,89.432,2.36,90.241,0.0097783
4,4,89.364,2.36,90.241,0.0097949
4,4,89.295,2.36,90.241,0.0098115
4,4,89.227,2.36,90.241,0.0098281
4,4,89.158,2.36,90.241,0.0098448
4,4,89.09,2.36,90.241,0.0098615
4,4,89.022,2.36,90.241,0.0098783
4,4,88.954,2.36,90.241,0.009895
4,4,88.886,2.36,90.241,0.0099119
4,4,88.818,2.36,90.241,0.0099287
4,4,88.75,2.36,90.241,0.0099456
4,4,88.682,2.36,90.241,0.0099625
4,4,88.614,2.36,90.241,0.0099794
4,4,88.546,2.36,90.241,0.0099963
4,4,88.478,2.36,90.241,0.010013
4,4,88.411,2.36,90.241,0.01003
4,4,88.343,2.36,90.241,0.010047
